OID,Asset_Group,Is_Connected,Install_Year,Diameter,Material,Avg_Kam_Avg,Max_Kam_Max,Min_Kam_Min,Avg_Kam_Count,Avg_Kam_NaN_Count,Max_Avg_gpm,Line_Length,Dist_to_Storage,Dist_to_Hydrant,Dist_to_PV,Dist_to_SV,Leak_Y_N
8477,2,1,1965,0.75,84,0,0,0,0,0,0,8,2382,109,3838,72,0
150,2,1,0,0.75,84,0,0,0,0,0,0,5,3710,106,1466,113,0
3166,2,0,1954,1,0,0,0,0,0,0,0,21,2637,239,2787,135,0
3929,1,1,1965,8,0,0,0,0,0,0,0,3,2465,18,3728,0,0
2696,1,1,2002,10,0,0,0,0,0,0,0,3,949,39,4482,2,0
12047,1,1,0,10,0,0,0,0,0,0,0,33,951,25,4482,0,0
1162,2,0,1954,1,0,0,0,0,0,0,0,6,2656,246,2780,139,0
604,2,1,0,0.75,84,0,0,0,0,0,0,11,4486,175,938,122,0
1078,1,1,1927,12,0,22,96,7,91,62,0,43,3568,56,1593,0,0
134,2,1,1965,0.75,84,0,0,0,0,0,0,5,2443,52,3758,12,0
4327,1,1,1904,20,0,0,0,0,0,0,0,172,781,33,2116,1,0
11008,1,1,1987,10,0,0,0,0,0,0,0,43,3888,38,1432,0,0
2298,2,1,1947,0.75,84,7,11,6,153,0,0,2,3587,38,1742,86,0
6839,1,1,1987,12,0,20,198,8,92,61,1,253,7237,9,1273,31,0
4998,1,1,0,6,0,0,0,0,0,0,0,8,1443,15,4234,17,0
9395,2,1,0,0.75,0,0,0,0,0,0,0,7,1437,18,4234,17,0
3892,2,1,0,0.75,0,0,0,0,0,0,0,4,2120,208,3191,239,0
5660,2,1,1957,0.75,84,0,0,0,0,0,0,4,3242,155,1418,165,0
6303,1,1,0,8,88,0,0,0,0,0,0,6,4483,176,945,122,0
8259,2,1,0,0.75,84,0,0,0,0,0,0,3,4483,182,945,127,0
6769,2,1,1981,0.75,0,0,0,0,0,0,0,12,1287,12,3576,254,0
8312,1,1,1919,6,0,0,0,0,0,0,0,3,1293,12,3576,254,0
3963,1,1,1927,6,0,0,0,0,0,0,0,18,1075,21,3582,293,0
9172,2,1,1927,6,0,0,0,0,0,0,0,6,1092,17,3579,293,0
3343,1,1,1944,20,83,0,0,0,0,0,0,17,5595,161,345,183,0
6803,1,1,0,24,83,11,41,6,153,0,0,55,5061,477,445,0,0
4245,2,1,0,0.75,84,23,53,6,153,0,0,14,3657,62,1516,66,0
10518,1,1,2002,8,0,0,0,0,0,0,0,68,6094,14,973,0,0
4149,1,1,2002,8,0,0,0,0,0,0,0,2,949,42,4485,0,0
10096,1,1,1930,6,0,0,0,0,0,0,0,16,2465,21,3724,0,0
1423,2,1,1959,0.75,0,0,0,0,0,0,0,29,1629,55,3880,93,0
1798,2,1,0,0.75,84,0,0,0,0,0,0,36,4452,182,947,128,0
1444,2,1,1921,6,0,0,0,0,0,0,0,7,2454,9,3275,73,0
10856,1,1,0,6,0,10,45,0,137,1,1,803,2458,16,3275,68,0
10992,2,1,1965,0.75,84,0,0,0,0,0,0,3,2449,46,3752,18,0
9973,1,1,1965,8,0,0,0,0,0,0,0,4,2467,18,3726,0,0
3339,1,1,0,2,0,0,0,0,0,0,0,5,4004,13,1177,12,0
7328,1,1,0,6,83,0,0,0,0,0,0,154,3910,13,1177,12,0
12036,1,1,1925,10,0,0,0,0,0,0,0,7,1945,82,2936,0,0
6026,2,0,1954,1,0,0,0,0,0,0,0,21,2636,242,2784,139,0
338,2,1,0,0.75,0,0,0,0,0,0,0,10,2124,208,3181,239,0
3701,1,1,1957,6,0,0,0,0,0,0,0,21,3217,203,1446,118,0
9985,2,1,1957,0.75,84,0,0,0,0,0,0,11,3221,202,1436,140,0
